0, 5e+23
5e-10, 5e+23
1e-09, 5e+23
1.5e-09, 5e+23
2e-09, 5e+23
2.5e-09, 5e+23
3e-09, 5e+23
3.5e-09, 5e+23
4e-09, 5e+23
4.5e-09, 5e+23
5e-09, 5e+23
5.5e-09, 5e+23
6e-09, 5e+23
6.5e-09, 5e+23
7e-09, 5e+23
7.5e-09, 5e+23
8e-09, 5e+23
8.5e-09, 5e+23
9e-09, 5e+23
9.5e-09, 5e+23
1e-08, 5e+23
1.05e-08, 5e+23
1.1e-08, 5e+23
1.15e-08, 5e+23
1.2e-08, 5e+23
1.25e-08, 5e+23
1.3e-08, 5e+23
1.35e-08, 5e+23
1.4e-08, 5e+23
1.45e-08, 5e+23
1.5e-08, 5e+23
1.55e-08, 5e+23
1.6e-08, 5e+23
1.65e-08, 5e+23
1.7e-08, 5e+23
1.75e-08, 5e+23
1.8e-08, 5e+23
1.85e-08, 5e+23
1.9e-08, 5e+23
1.95e-08, 5e+23
2e-08, 4.99999e+23
2.05e-08, 4.99999e+23
2.1e-08, 4.99999e+23
2.15e-08, 4.99999e+23
2.2e-08, 4.99999e+23
2.25e-08, 4.99999e+23
2.3e-08, 4.99999e+23
2.35e-08, 4.99999e+23
2.4e-08, 4.99999e+23
2.45e-08, 4.99999e+23
2.5e-08, 4.99999e+23
2.55e-08, 4.99999e+23
2.6e-08, 4.99998e+23
2.65e-08, 4.99998e+23
2.7e-08, 4.99998e+23
2.75e-08, 4.99998e+23
2.8e-08, 4.99998e+23
2.85e-08, 4.99998e+23
2.9e-08, 4.99997e+23
2.95e-08, 4.99997e+23
3e-08, 4.99997e+23
3.05e-08, 4.99997e+23
3.1e-08, 4.99996e+23
3.15e-08, 4.99996e+23
3.2e-08, 4.99996e+23
3.25e-08, 4.99995e+23
3.3e-08, 4.99995e+23
3.35e-08, 4.99994e+23
3.4e-08, 4.99994e+23
3.45e-08, 4.99993e+23
3.5e-08, 4.99993e+23
3.55e-08, 4.99992e+23
3.6e-08, 4.99991e+23
3.65e-08, 4.99991e+23
3.7e-08, 4.9999e+23
3.75e-08, 4.99989e+23
3.8e-08, 4.99988e+23
3.85e-08, 4.99987e+23
3.9e-08, 4.99986e+23
3.95e-08, 4.99984e+23
4e-08, 4.99983e+23
4.05e-08, 4.99981e+23
4.1e-08, 4.9998e+23
4.15e-08, 4.99978e+23
4.2e-08, 4.99976e+23
4.25e-08, 4.99974e+23
4.3e-08, 4.99971e+23
4.35e-08, 4.99969e+23
4.4e-08, 4.99966e+23
4.45e-08, 4.99963e+23
4.5e-08, 4.99959e+23
4.55e-08, 4.99956e+23
4.6e-08, 4.99952e+23
4.65e-08, 4.99947e+23
4.7e-08, 4.99942e+23
4.75e-08, 4.99937e+23
4.8e-08, 4.99931e+23
4.85e-08, 4.99925e+23
4.9e-08, 4.99919e+23
4.95e-08, 4.99911e+23
5e-08, 4.99903e+23
5.05e-08, 4.99894e+23
5.1e-08, 4.99885e+23
5.15e-08, 4.99875e+23
5.2e-08, 4.99863e+23
5.25e-08, 4.99851e+23
5.3e-08, 4.99837e+23
5.35e-08, 4.99823e+23
5.4e-08, 4.99807e+23
5.45e-08, 4.99789e+23
5.5e-08, 4.9977e+23
5.55e-08, 4.99749e+23
5.6e-08, 4.99727e+23
5.65e-08, 4.99702e+23
5.7e-08, 4.99675e+23
5.75e-08, 4.99646e+23
5.8e-08, 4.99614e+23
5.85e-08, 4.99579e+23
5.9e-08, 4.99541e+23
5.95e-08, 4.995e+23
6e-08, 4.99455e+23
6.05e-08, 4.99406e+23
6.1e-08, 4.99352e+23
6.15e-08, 4.99293e+23
6.2e-08, 4.9923e+23
6.25e-08, 4.9916e+23
6.3e-08, 4.99085e+23
6.35e-08, 4.99002e+23
6.4e-08, 4.98912e+23
6.45e-08, 4.98814e+23
6.5e-08, 4.98707e+23
6.55e-08, 4.9859e+23
6.6e-08, 4.98463e+23
6.65e-08, 4.98325e+23
6.7e-08, 4.98174e+23
6.75e-08, 4.9801e+23
6.8e-08, 4.9783e+23
6.85e-08, 4.97635e+23
6.9e-08, 4.97422e+23
6.95e-08, 4.9719e+23
7e-08, 4.96938e+23
7.05e-08, 4.96663e+23
7.1e-08, 4.96363e+23
7.15e-08, 4.96036e+23
7.2e-08, 4.9568e+23
7.25e-08, 4.95292e+23
7.3e-08, 4.9487e+23
7.35e-08, 4.94411e+23
7.4e-08, 4.9391e+23
7.45e-08, 4.93365e+23
7.5e-08, 4.92772e+23
7.55e-08, 4.92126e+23
7.6e-08, 4.91423e+23
7.65e-08, 4.90658e+23
7.7e-08, 4.89826e+23
7.75e-08, 4.88921e+23
7.8e-08, 4.87937e+23
7.85e-08, 4.86867e+23
7.9e-08, 4.85703e+23
7.95e-08, 4.84439e+23
8e-08, 4.83066e+23
8.05e-08, 4.81575e+23
8.1e-08, 4.79956e+23
8.15e-08, 4.78199e+23
8.2e-08, 4.76294e+23
8.25e-08, 4.74227e+23
8.3e-08, 4.71988e+23
8.35e-08, 4.69562e+23
8.4e-08, 4.66937e+23
8.45e-08, 4.64096e+23
8.5e-08, 4.61025e+23
8.55e-08, 4.57708e+23
8.6e-08, 4.54127e+23
8.65e-08, 4.50265e+23
8.7e-08, 4.46104e+23
8.75e-08, 4.41625e+23
8.8e-08, 4.3681e+23
8.85e-08, 4.31639e+23
8.9e-08, 4.26093e+23
8.95e-08, 4.20154e+23
9e-08, 4.13804e+23
9.05e-08, 4.07024e+23
9.1e-08, 3.99799e+23
9.15e-08, 3.92114e+23
9.2e-08, 3.83957e+23
9.25e-08, 3.75317e+23
9.3e-08, 3.66189e+23
9.35e-08, 3.56568e+23
9.4e-08, 3.46456e+23
9.45e-08, 3.35858e+23
9.5e-08, 3.24787e+23
9.55e-08, 3.13258e+23
9.6e-08, 3.01296e+23
9.65e-08, 2.8893e+23
9.7e-08, 2.76199e+23
9.75e-08, 2.63147e+23
9.8e-08, 2.49825e+23
9.85e-08, 2.36291e+23
9.9e-08, 2.22611e+23
9.95e-08, 2.08855e+23
1e-07, 1.95097e+23
1.005e-07, 1.81416e+23
1.01e-07, 1.69148e+23
1.015e-07, 1.58105e+23
1.02e-07, 1.48127e+23
1.025e-07, 1.39083e+23
