0, -0, 0.909209
0, -1.2e-07, 0.575488
0, -2.4e-07, 0.575475
0, -3.6e-07, 0.575475
0, -4.8e-07, 0.575475
0, -6e-07, 0.575475
0, -7.2e-07, 0.575475
0, -8.4e-07, 0.575475
0, -9.6e-07, 0.575475
0, -1.08e-06, 0.575477
0, -1.2e-06, 0.73374
0, -1.32e-06, 0.73374
0, -1.44e-06, 0.73374
0, -1.56e-06, 0.73374
0, -1.68e-06, 0.73374
0, -1.8e-06, 0.73374
0, -1.92e-06, 0.73374
0, -2.04e-06, 0.73374
0, -2.16e-06, 0.73374
0, -2.28e-06, 0.73374
0, -2.4e-06, 0.73374
0, -2.52e-06, 0.575477
0, -2.64e-06, 0.575475
0, -2.76e-06, 0.575475
0, -2.88e-06, 0.575475
0, -3e-06, 0.575475
0, -3.12e-06, 0.575475
0, -3.24e-06, 0.575475
0, -3.36e-06, 0.575475
0, -3.48e-06, 0.575488
0, -3.6e-06, 0.909209
1e-10, -0, 0.909209
1e-10, -1.2e-07, 0.575488
1e-10, -2.4e-07, 0.575475
1e-10, -3.6e-07, 0.575475
1e-10, -4.8e-07, 0.575475
1e-10, -6e-07, 0.575475
1e-10, -7.2e-07, 0.575475
1e-10, -8.4e-07, 0.575475
1e-10, -9.6e-07, 0.575475
1e-10, -1.08e-06, 0.575477
1e-10, -1.2e-06, 0.707046
1e-10, -1.32e-06, 0.707046
1e-10, -1.44e-06, 0.707046
1e-10, -1.56e-06, 0.707046
1e-10, -1.68e-06, 0.707046
1e-10, -1.8e-06, 0.707046
1e-10, -1.92e-06, 0.707046
1e-10, -2.04e-06, 0.707046
1e-10, -2.16e-06, 0.707046
1e-10, -2.28e-06, 0.707046
1e-10, -2.4e-06, 0.707046
1e-10, -2.52e-06, 0.575477
1e-10, -2.64e-06, 0.575475
1e-10, -2.76e-06, 0.575475
1e-10, -2.88e-06, 0.575475
1e-10, -3e-06, 0.575475
1e-10, -3.12e-06, 0.575475
1e-10, -3.24e-06, 0.575475
1e-10, -3.36e-06, 0.575475
1e-10, -3.48e-06, 0.575488
1e-10, -3.6e-06, 0.909209
2e-10, -0, 0.90921
2e-10, -1.2e-07, 0.575488
2e-10, -2.4e-07, 0.575475
2e-10, -3.6e-07, 0.575475
2e-10, -4.8e-07, 0.575475
2e-10, -6e-07, 0.575475
2e-10, -7.2e-07, 0.575475
2e-10, -8.4e-07, 0.575475
2e-10, -9.6e-07, 0.575475
2e-10, -1.08e-06, 0.575477
2e-10, -1.2e-06, 0.680353
2e-10, -1.32e-06, 0.680353
2e-10, -1.44e-06, 0.680353
2e-10, -1.56e-06, 0.680353
2e-10, -1.68e-06, 0.680353
2e-10, -1.8e-06, 0.680353
2e-10, -1.92e-06, 0.680353
2e-10, -2.04e-06, 0.680353
2e-10, -2.16e-06, 0.680353
2e-10, -2.28e-06, 0.680353
2e-10, -2.4e-06, 0.680353
2e-10, -2.52e-06, 0.575477
2e-10, -2.64e-06, 0.575475
2e-10, -2.76e-06, 0.575475
2e-10, -2.88e-06, 0.575475
2e-10, -3e-06, 0.575475
2e-10, -3.12e-06, 0.575475
2e-10, -3.24e-06, 0.575475
2e-10, -3.36e-06, 0.575475
2e-10, -3.48e-06, 0.575488
2e-10, -3.6e-06, 0.90921
3e-10, -0, 0.909211
3e-10, -1.2e-07, 0.575487
3e-10, -2.4e-07, 0.575475
3e-10, -3.6e-07, 0.575475
3e-10, -4.8e-07, 0.575475
3e-10, -6e-07, 0.575475
3e-10, -7.2e-07, 0.575475
3e-10, -8.4e-07, 0.575475
3e-10, -9.6e-07, 0.575475
3e-10, -1.08e-06, 0.575476
3e-10, -1.2e-06, 0.653659
3e-10, -1.32e-06, 0.653659
3e-10, -1.44e-06, 0.653659
3e-10, -1.56e-06, 0.653659
3e-10, -1.68e-06, 0.653659
3e-10, -1.8e-06, 0.653659
3e-10, -1.92e-06, 0.653659
3e-10, -2.04e-06, 0.653659
3e-10, -2.16e-06, 0.653659
3e-10, -2.28e-06, 0.653659
3e-10, -2.4e-06, 0.653659
3e-10, -2.52e-06, 0.575476
3e-10, -2.64e-06, 0.575475
3e-10, -2.76e-06, 0.575475
3e-10, -2.88e-06, 0.575475
3e-10, -3e-06, 0.575475
3e-10, -3.12e-06, 0.575475
3e-10, -3.24e-06, 0.575475
3e-10, -3.36e-06, 0.575475
3e-10, -3.48e-06, 0.575487
3e-10, -3.6e-06, 0.909211
4e-10, -0, 0.909213
4e-10, -1.2e-07, 0.575486
4e-10, -2.4e-07, 0.575475
4e-10, -3.6e-07, 0.575475
4e-10, -4.8e-07, 0.575475
4e-10, -6e-07, 0.575475
4e-10, -7.2e-07, 0.575475
4e-10, -8.4e-07, 0.575475
4e-10, -9.6e-07, 0.575475
4e-10, -1.08e-06, 0.575476
4e-10, -1.2e-06, 0.626966
4e-10, -1.32e-06, 0.626966
4e-10, -1.44e-06, 0.626966
4e-10, -1.56e-06, 0.626966
4e-10, -1.68e-06, 0.626966
4e-10, -1.8e-06, 0.626966
4e-10, -1.92e-06, 0.626966
4e-10, -2.04e-06, 0.626966
4e-10, -2.16e-06, 0.626966
4e-10, -2.28e-06, 0.626966
4e-10, -2.4e-06, 0.626966
4e-10, -2.52e-06, 0.575476
4e-10, -2.64e-06, 0.575475
