0, -0, 0.909209
0, -1.2e-07, 0.575488
0, -2.4e-07, 0.575475
0, -3.6e-07, 0.575475
0, -4.8e-07, 0.575475
0, -6e-07, 0.575475
0, -7.2e-07, 0.575475
0, -8.4e-07, 0.575475
0, -9.6e-07, 0.575475
0, -1.08e-06, 0.575473
0, -1.2e-06, 0.53374
0, -1.32e-06, 0.53374
0, -1.44e-06, 0.53374
0, -1.56e-06, 0.53374
0, -1.68e-06, 0.53374
0, -1.8e-06, 0.53374
0, -1.92e-06, 0.53374
0, -2.04e-06, 0.53374
0, -2.16e-06, 0.53374
0, -2.28e-06, 0.53374
0, -2.4e-06, 0.53374
0, -2.52e-06, 0.575473
0, -2.64e-06, 0.575475
0, -2.76e-06, 0.575475
0, -2.88e-06, 0.575475
0, -3e-06, 0.575475
0, -3.12e-06, 0.575475
0, -3.24e-06, 0.575475
0, -3.36e-06, 0.575475
0, -3.48e-06, 0.575488
0, -3.6e-06, 0.909209
1e-10, -0, 0.909209
1e-10, -1.2e-07, 0.575488
1e-10, -2.4e-07, 0.575475
1e-10, -3.6e-07, 0.575475
1e-10, -4.8e-07, 0.575475
1e-10, -6e-07, 0.575475
1e-10, -7.2e-07, 0.575475
1e-10, -8.4e-07, 0.575475
1e-10, -9.6e-07, 0.575475
1e-10, -1.08e-06, 0.575473
1e-10, -1.2e-06, 0.530095
1e-10, -1.32e-06, 0.530094
1e-10, -1.44e-06, 0.530094
1e-10, -1.56e-06, 0.530094
1e-10, -1.68e-06, 0.530094
1e-10, -1.8e-06, 0.530094
1e-10, -1.92e-06, 0.530094
1e-10, -2.04e-06, 0.530094
1e-10, -2.16e-06, 0.530094
1e-10, -2.28e-06, 0.530094
1e-10, -2.4e-06, 0.530095
1e-10, -2.52e-06, 0.575473
1e-10, -2.64e-06, 0.575475
1e-10, -2.76e-06, 0.575475
1e-10, -2.88e-06, 0.575475
1e-10, -3e-06, 0.575475
1e-10, -3.12e-06, 0.575475
1e-10, -3.24e-06, 0.575475
1e-10, -3.36e-06, 0.575475
1e-10, -3.48e-06, 0.575488
1e-10, -3.6e-06, 0.909209
2e-10, -0, 0.90921
2e-10, -1.2e-07, 0.575488
2e-10, -2.4e-07, 0.575475
2e-10, -3.6e-07, 0.575475
2e-10, -4.8e-07, 0.575475
2e-10, -6e-07, 0.575475
2e-10, -7.2e-07, 0.575475
2e-10, -8.4e-07, 0.575475
2e-10, -9.6e-07, 0.575475
2e-10, -1.08e-06, 0.575473
2e-10, -1.2e-06, 0.526451
2e-10, -1.32e-06, 0.526447
2e-10, -1.44e-06, 0.526447
2e-10, -1.56e-06, 0.526447
2e-10, -1.68e-06, 0.526447
2e-10, -1.8e-06, 0.526447
2e-10, -1.92e-06, 0.526447
2e-10, -2.04e-06, 0.526447
2e-10, -2.16e-06, 0.526447
2e-10, -2.28e-06, 0.526447
2e-10, -2.4e-06, 0.526451
2e-10, -2.52e-06, 0.575473
2e-10, -2.64e-06, 0.575475
2e-10, -2.76e-06, 0.575475
2e-10, -2.88e-06, 0.575475
2e-10, -3e-06, 0.575475
2e-10, -3.12e-06, 0.575475
2e-10, -3.24e-06, 0.575475
2e-10, -3.36e-06, 0.575475
2e-10, -3.48e-06, 0.575488
2e-10, -3.6e-06, 0.90921
3e-10, -0, 0.909211
3e-10, -1.2e-07, 0.575487
3e-10, -2.4e-07, 0.575475
3e-10, -3.6e-07, 0.575475
3e-10, -4.8e-07, 0.575475
3e-10, -6e-07, 0.575475
3e-10, -7.2e-07, 0.575475
3e-10, -8.4e-07, 0.575475
3e-10, -9.6e-07, 0.575475
3e-10, -1.08e-06, 0.575473
3e-10, -1.2e-06, 0.522806
3e-10, -1.32e-06, 0.522801
3e-10, -1.44e-06, 0.522801
3e-10, -1.56e-06, 0.522801
3e-10, -1.68e-06, 0.522801
3e-10, -1.8e-06, 0.522801
3e-10, -1.92e-06, 0.522801
3e-10, -2.04e-06, 0.522801
3e-10, -2.16e-06, 0.522801
3e-10, -2.28e-06, 0.522801
3e-10, -2.4e-06, 0.522806
3e-10, -2.52e-06, 0.575473
3e-10, -2.64e-06, 0.575475
3e-10, -2.76e-06, 0.575475
3e-10, -2.88e-06, 0.575475
3e-10, -3e-06, 0.575475
3e-10, -3.12e-06, 0.575475
3e-10, -3.24e-06, 0.575475
3e-10, -3.36e-06, 0.575475
3e-10, -3.48e-06, 0.575487
3e-10, -3.6e-06, 0.909211
4e-10, -0, 0.909213
4e-10, -1.2e-07, 0.575486
4e-10, -2.4e-07, 0.575475
4e-10, -3.6e-07, 0.575475
4e-10, -4.8e-07, 0.575475
4e-10, -6e-07, 0.575475
4e-10, -7.2e-07, 0.575475
4e-10, -8.4e-07, 0.575475
4e-10, -9.6e-07, 0.575475
4e-10, -1.08e-06, 0.575473
4e-10, -1.2e-06, 0.519162
4e-10, -1.32e-06, 0.519155
4e-10, -1.44e-06, 0.519155
4e-10, -1.56e-06, 0.519155
4e-10, -1.68e-06, 0.519155
4e-10, -1.8e-06, 0.519155
4e-10, -1.92e-06, 0.519155
4e-10, -2.04e-06, 0.519155
4e-10, -2.16e-06, 0.519155
4e-10, -2.28e-06, 0.519155
4e-10, -2.4e-06, 0.519162
4e-10, -2.52e-06, 0.575473
4e-10, -2.64e-06, 0.575475
