-1e+16, -0.001299458941803
-1.333521432163e+16, -0.001732295930655
-1.778279410039e+16, -0.002308728003209
-2.371373705662e+16, -0.003075607894171
-3.162277660168e+16, -0.00409402183585
-4.216965034286e+16, -0.005442227015733
-5.623413251903e+16, -0.007217387471115
-7.498942093325e+16, -0.009533551985233
-1e+17, -0.01251150745155
-1.333521432163e+17, -0.01625580760428
-1.778279410039e+17, -0.02082009062003
-2.371373705662e+17, -0.0261762210156
-3.162277660168e+17, -0.03221255349375
-4.216965034286e+17, -0.03876921784425
-5.623413251903e+17, -0.04568613354555
-7.498942093325e+17, -0.05283429634704
-1e+18, -0.06012339687309
-1.333521432163e+18, -0.06749560461421
-1.778279410039e+18, -0.07491584745957
-2.371373705662e+18, -0.08236352949547
-3.162277660168e+18, -0.08982677971321
-4.216965034286e+18, -0.09729882873596
-5.623413251903e+18, -0.1047758397559
-7.498942093325e+18, -0.1122556455771
-1e+19, -0.1197370244458
-1.333521432163e+19, -0.127219288352
-1.778279410039e+19, -0.1347020500933
-2.371373705662e+19, -0.1421850918327
-3.162277660168e+19, -0.1496682910408
-4.216965034286e+19, -0.1571515788043
-5.623413251903e+19, -0.1646349163678
-7.498942093325e+19, -0.1721182819357
-1e+20, -0.1796016632539
-1.333521432163e+20, -0.1870850534259
-1.778279410039e+20, -0.1945684485821
-2.371373705662e+20, -0.2020518465315
-3.162277660168e+20, -0.2095352460618
-4.216965034286e+20, -0.2170186464923
-5.623413251903e+20, -0.2245020474149
-7.498942093325e+20, -0.2319854485723
-1e+21, -0.2394688498553
-1.333521432163e+21, -0.2469522513107
-1.778279410039e+21, -0.2544356530208
-2.371373705662e+21, -0.2619190548278
-3.162277660168e+21, -0.2694024563111
-4.216965034286e+21, -0.2768858590597
-5.623413251903e+21, -0.2843692601652
-7.498942093325e+21, -0.2918526591282
-1e+22, -0.2993360722048
-1.333521432163e+22, -0.306819432195
-1.778279410039e+22, -0.3143028662797
-2.371373705662e+22, -0.3217862336004
-3.162277660168e+22, -0.3292696762068
-4.216965034286e+22, -0.3367529996807
-5.623413251903e+22, -0.3442361374855
-7.498942093325e+22, -0.3517195594534
-1e+23, -0.359203076531
-1.333521432163e+23, -0.3666848283433
-1.778279410039e+23, -0.3741726355076
-2.371373705662e+23, -0.3816559583209
-3.162277660168e+23, -0.3891213394579
-4.216965034286e+23, -0.396632979101
-5.623413251903e+23, -0.4040956917075
-7.498942093325e+23, -0.41162084045
-1e+24, -0.4191612511407
